,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
986969,12.0,8.0,0.0,948.0,1584.0,2424.0,191.0,717.0,1374.0,1882.0,147.0,No,48.0,0.31,0.2,25.0,No,No,No,Yes,No,Yes
987007,38.0,8.0,12.0,138.0,231.0,332.0,25.0,105.0,213.0,350.0,79.0,No,27.0,0.86,0.88,1.0,No,No,Yes,Yes,No,Yes
987019,0.0,12.0,0.0,10.0,13.0,17.0,6.0,12.0,14.0,16.0,1.0,No,2.0,0.81,0.83,0.0,No,No,No,Yes,No,Yes
987026,5.0,8.0,1.0,149.0,239.0,329.0,44.0,115.0,202.0,276.0,31.0,No,14.0,0.82,0.75,7.0,No,No,No,Yes,No,Yes
987038,-4.0,8.0,0.0,416.0,608.0,800.0,77.0,232.0,401.0,563.0,133.0,No,48.0,0.86,0.89,9.0,No,No,No,Yes,No,Yes
987068,0.0,8.0,0.0,55.0,90.0,125.0,12.0,29.0,55.0,68.0,5.0,No,30.0,0.41,0.46,0.0,No,No,No,Yes,No,Yes
987093,34.0,8.0,0.0,254.0,347.0,409.0,23.0,103.0,190.0,360.0,53.0,No,26.0,0.0,0.0,1.0,No,No,No,Yes,No,Yes
987154,3.0,12.0,0.0,75.0,117.0,153.0,5.0,32.0,74.0,119.0,0.0,Yes,6.0,0.44,0.38,0.0,No,No,No,Yes,No,Yes
987158,17.0,8.0,15.0,358.0,573.0,738.0,71.0,198.0,414.0,665.0,41.0,No,11.0,0.51,0.53,1.0,No,No,Yes,Yes,No,Yes
987181,55.0,8.0,3.0,322.0,466.0,578.0,41.0,144.0,325.0,516.0,596.0,No,16.0,0.33,0.57,0.0,No,No,Yes,Yes,No,Yes
987205,-15.0,8.0,0.0,160.0,228.0,334.0,32.0,135.0,237.0,305.0,23.0,No,12.0,0.98,0.98,18.0,No,No,No,Yes,No,Yes
987211,0.0,8.0,0.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,No,2.0,0.96,0.96,0.0,No,No,No,Yes,No,Yes
987222,1.0,8.0,0.0,60.0,84.0,96.0,15.0,33.0,66.0,121.0,39.0,No,6.0,0.7,0.73,0.0,No,No,No,Yes,No,Yes
987283,-19.0,5.0,27.0,1312.0,2002.0,2853.0,363.0,1263.0,2181.0,2870.0,187.0,No,89.0,0.73,0.7,35.0,No,No,No,Yes,No,Yes
987355,0.0,2.0,0.0,22.0,42.0,57.0,0.0,0.0,0.0,0.0,0.0,No,7.0,0.8,0.82,0.0,No,No,Yes,Yes,No,Yes
987388,23.0,6.0,0.0,80.0,107.0,152.0,13.0,40.0,85.0,121.0,17.0,No,2.0,0.68,0.69,0.0,No,No,No,Yes,No,Yes
987391,52.0,8.0,6.0,430.0,670.0,910.0,98.0,275.0,542.0,835.0,137.0,No,12.0,0.61,0.57,0.0,No,No,Yes,Yes,No,Yes
987402,-35.0,8.0,0.0,1385.0,1385.0,1665.0,0.0,597.0,915.0,1429.0,315.0,No,131.0,0.54,0.53,35.0,No,No,No,Yes,No,Yes
987413,16.0,9.0,0.0,180.0,255.0,315.0,28.0,80.0,144.0,284.0,51.0,No,60.0,0.68,0.66,1.0,No,No,No,Yes,No,Yes
987414,-1.0,9.0,0.0,37.0,59.0,84.0,5.0,28.0,59.0,81.0,22.0,No,3.0,0.52,0.41,2.0,Yes,No,Yes,Yes,No,Yes
987435,-2.0,8.0,0.0,28.0,44.0,60.0,5.0,14.0,26.0,48.0,0.0,No,4.0,0.37,0.34,2.0,No,No,No,Yes,No,Yes
987458,0.0,8.0,0.0,40.0,64.0,100.0,13.0,38.0,69.0,76.0,0.0,No,6.0,0.91,0.93,0.0,No,No,Yes,Yes,No,Yes
987463,-227.0,15.0,12.0,1332.0,2016.0,2664.0,241.0,666.0,1303.0,2150.0,175.0,No,72.0,0.05,0.08,232.0,No,No,No,Yes,No,Yes
987534,-16.0,8.0,0.0,30.0,33.0,36.0,4.0,13.0,24.0,37.0,2.0,No,6.0,0.46,0.45,16.0,No,No,No,Yes,No,Yes
987544,2.0,2.0,0.0,77.0,137.0,207.0,14.0,32.0,55.0,56.0,0.0,No,17.0,0.51,0.53,0.0,Yes,No,No,Yes,No,Yes
987599,-39.0,8.0,17.0,1488.0,2118.0,2883.0,284.0,797.0,1396.0,2067.0,210.0,No,135.0,0.86,0.89,39.0,No,No,No,Yes,No,Yes
987698,0.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,No,12.0,0.92,0.85,0.0,No,No,Yes,Yes,No,Yes
987702,10.0,4.0,0.0,29.0,50.0,66.0,7.0,30.0,54.0,82.0,8.0,No,2.0,0.79,0.66,1.0,No,No,No,Yes,No,Yes
987716,3.0,9.0,0.0,21.0,33.0,49.0,5.0,18.0,40.0,56.0,2.0,No,1.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
987779,59.0,2.0,0.0,129.0,249.0,379.0,0.0,0.0,0.0,0.0,0.0,No,59.0,0.16,0.5,0.0,Yes,No,No,Yes,No,Yes
987783,2.0,6.0,0.0,40.0,64.0,96.0,8.0,22.0,51.0,72.0,14.0,No,8.0,0.68,0.69,0.0,No,No,No,Yes,No,Yes
987809,-1.0,12.0,0.0,22.0,34.0,54.0,9.0,24.0,41.0,56.0,0.0,No,4.0,0.73,0.79,1.0,No,No,Yes,Yes,No,Yes
987875,5.0,8.0,1.0,35.0,53.0,89.0,3.0,19.0,36.0,63.0,3.0,No,18.0,0.14,0.32,0.0,No,No,No,Yes,No,Yes
987896,0.0,8.0,0.0,94.0,154.0,214.0,23.0,69.0,111.0,155.0,0.0,No,20.0,0.6,0.66,0.0,No,No,No,Yes,No,Yes
987995,-1.0,12.0,0.0,16.0,24.0,24.0,1.0,6.0,12.0,20.0,0.0,No,8.0,0.44,0.38,1.0,No,No,No,Yes,No,Yes
988008,0.0,2.0,0.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,No,5.0,-99.0,0.28,0.0,Yes,No,No,Yes,No,Yes
988170,19.0,8.0,0.0,428.0,644.0,914.0,68.0,373.0,521.0,747.0,49.0,No,70.0,0.97,0.94,0.0,No,No,No,Yes,No,Yes
988184,-4.0,8.0,0.0,181.0,285.0,379.0,38.0,127.0,232.0,349.0,51.0,No,11.0,0.37,0.4,9.0,No,No,No,Yes,No,Yes
988192,12.0,2.0,0.0,124.0,208.0,240.0,18.0,20.0,20.0,20.0,16.0,No,4.0,0.89,0.78,0.0,No,No,No,Yes,No,Yes
988223,7.0,12.0,0.0,11.0,23.0,35.0,2.0,14.0,29.0,36.0,0.0,No,1.0,0.78,0.78,0.0,No,No,No,Yes,No,Yes
988232,4.0,9.0,0.0,43.0,63.0,83.0,2.0,20.0,39.0,57.0,3.0,No,16.0,0.68,0.66,0.0,No,No,No,Yes,No,Yes
988246,0.0,8.0,0.0,33.0,48.0,58.0,6.0,17.0,29.0,51.0,0.0,No,4.0,0.79,0.87,0.0,No,No,No,Yes,No,Yes
988248,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.18,0.33,0.0,Yes,No,No,Yes,No,Yes
988254,9.0,8.0,10.0,690.0,1050.0,1482.0,99.0,352.0,540.0,754.0,99.0,No,144.0,0.41,0.46,0.0,No,No,Yes,Yes,No,Yes
988259,0.0,8.0,0.0,240.0,450.0,638.0,1.0,1.0,1.0,1.0,24.0,No,63.0,0.69,0.69,0.0,Yes,No,No,Yes,No,Yes
988398,34.0,12.0,0.0,192.0,312.0,432.0,31.0,116.0,222.0,333.0,29.0,No,24.0,0.78,0.78,0.0,No,No,Yes,Yes,No,Yes
988421,3.0,2.0,0.0,28.0,42.0,56.0,13.0,17.0,17.0,17.0,0.0,No,28.0,0.91,0.89,0.0,Yes,No,Yes,Yes,No,Yes
988474,0.0,8.0,0.0,10.0,10.0,15.0,2.0,8.0,15.0,17.0,0.0,No,5.0,0.34,0.57,0.0,No,No,No,Yes,No,Yes
988482,30.0,2.0,43.0,540.0,920.0,1260.0,185.0,395.0,405.0,405.0,136.0,No,40.0,0.6,0.66,2.0,No,No,No,Yes,No,Yes
988524,-69.0,12.0,0.0,2220.0,3080.0,4320.0,445.0,1580.0,2855.0,4209.0,275.0,No,140.0,0.73,0.79,72.0,No,No,No,Yes,No,Yes
988553,0.0,8.0,0.0,2.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,No,1.0,0.41,0.46,0.0,No,No,No,Yes,No,Yes
988592,-2.0,8.0,0.0,46.0,66.0,82.0,5.0,14.0,32.0,44.0,2.0,No,5.0,0.0,0.0,2.0,No,No,No,Yes,No,Yes
988671,3.0,8.0,12.0,843.0,1131.0,1419.0,153.0,496.0,900.0,1304.0,217.0,No,48.0,0.53,0.54,21.0,No,No,Yes,Yes,No,Yes
988674,-14.0,8.0,2.0,1297.0,1697.0,2017.0,203.0,598.0,1305.0,2304.0,1298.0,No,32.0,0.51,0.45,19.0,No,No,No,Yes,No,Yes
988681,-44.0,8.0,0.0,1338.0,1758.0,2298.0,293.0,841.0,1475.0,2242.0,413.0,No,20.0,0.53,0.54,58.0,No,No,Yes,Yes,No,Yes
988684,12.0,8.0,0.0,393.0,564.0,705.0,90.0,268.0,495.0,770.0,1532.0,No,66.0,0.79,0.66,2.0,No,No,No,Yes,No,Yes
988747,42.0,8.0,0.0,180.0,312.0,396.0,37.0,110.0,278.0,342.0,54.0,No,64.0,0.09,0.09,1.0,No,No,Yes,Yes,No,Yes
988759,-1.0,8.0,0.0,170.0,317.0,528.0,40.0,187.0,384.0,519.0,39.0,No,48.0,0.09,0.17,1.0,No,No,No,Yes,No,Yes
988795,-12.0,8.0,0.0,259.0,397.0,507.0,39.0,149.0,302.0,516.0,40.0,No,44.0,0.61,0.61,31.0,No,No,No,Yes,No,Yes
988847,-11.0,2.0,0.0,1124.0,1747.0,2357.0,343.0,664.0,779.0,814.0,89.0,No,49.0,0.73,0.7,16.0,No,No,No,Yes,No,Yes
988894,2.0,12.0,0.0,90.0,144.0,198.0,38.0,64.0,130.0,168.0,22.0,No,12.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
988946,-53.0,8.0,6.0,1344.0,2088.0,2760.0,262.0,837.0,1582.0,2453.0,212.0,No,78.0,0.93,0.91,53.0,No,No,No,Yes,No,Yes
988968,1.0,8.0,0.0,294.0,498.0,624.0,63.0,162.0,307.0,446.0,63.0,No,18.0,0.17,0.33,3.0,No,No,No,Yes,No,Yes
989004,-22.0,8.0,9.0,768.0,1104.0,1488.0,140.0,456.0,889.0,1278.0,142.0,No,48.0,0.53,0.54,25.0,No,No,Yes,Yes,No,Yes
989020,2.0,8.0,5.0,212.0,316.0,435.0,51.0,156.0,273.0,368.0,50.0,No,7.0,0.41,0.46,3.0,No,No,No,Yes,No,Yes
989025,0.0,12.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.57,0.68,0.0,Yes,No,No,Yes,No,Yes
989085,0.0,8.0,0.0,3.0,4.0,5.0,0.0,1.0,2.0,3.0,0.0,No,1.0,0.57,0.44,0.0,No,No,No,Yes,No,Yes
989136,14.0,9.0,0.0,78.0,144.0,209.0,18.0,63.0,65.0,65.0,0.0,No,3.0,0.99,0.98,0.0,Yes,No,Yes,Yes,No,Yes
989137,0.0,9.0,0.0,241.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,No,32.0,0.92,0.83,90.0,No,No,No,Yes,No,Yes
989139,7.0,8.0,2.0,498.0,840.0,966.0,34.0,130.0,362.0,578.0,0.0,No,45.0,0.97,0.94,0.0,No,No,No,Yes,No,Yes
989168,0.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,2.0,0.63,0.72,0.0,Yes,No,No,Yes,No,Yes
989267,94.0,8.0,4.0,370.0,505.0,595.0,89.0,200.0,350.0,572.0,111.0,No,10.0,0.58,0.47,0.0,No,No,No,Yes,No,Yes
989269,145.0,8.0,233.0,2008.0,3352.0,4584.0,499.0,1470.0,2931.0,4546.0,880.0,No,288.0,0.71,0.7,12.0,No,No,No,Yes,No,Yes
989290,0.0,2.0,0.0,5.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,No,5.0,0.53,0.53,0.0,Yes,No,Yes,Yes,No,Yes
989292,-7.0,8.0,0.0,136.0,196.0,271.0,38.0,95.0,173.0,232.0,29.0,No,7.0,0.96,0.91,7.0,No,No,No,Yes,No,Yes
989355,0.0,2.0,0.0,20.0,32.0,44.0,2.0,9.0,14.0,25.0,0.0,No,7.0,0.1,0.17,0.0,No,No,No,Yes,No,Yes
989376,13.0,2.0,0.0,108.0,174.0,240.0,32.0,114.0,202.0,239.0,0.0,Yes,18.0,0.95,0.84,0.0,No,No,No,Yes,No,Yes
989398,0.0,9.0,0.0,41.0,68.0,104.0,12.0,30.0,58.0,89.0,1.0,No,4.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
989447,-4.0,2.0,0.0,188.0,302.0,435.0,61.0,153.0,296.0,396.0,7.0,No,14.0,0.0,0.0,12.0,No,No,Yes,Yes,No,Yes
989482,-4.0,8.0,0.0,86.0,108.0,141.0,44.0,49.0,112.0,151.0,0.0,No,8.0,0.35,0.36,4.0,No,No,No,Yes,No,Yes
989493,0.0,4.0,0.0,23.0,43.0,67.0,5.0,23.0,40.0,50.0,0.0,No,3.0,0.79,0.87,0.0,No,No,Yes,Yes,No,Yes
989561,1.0,8.0,0.0,17.0,28.0,39.0,9.0,19.0,32.0,39.0,0.0,No,2.0,0.78,0.74,0.0,No,No,No,Yes,No,Yes
989568,3.0,8.0,0.0,12.0,12.0,12.0,0.0,5.0,12.0,18.0,0.0,No,6.0,0.17,0.33,0.0,No,No,No,Yes,No,Yes
989580,18.0,8.0,0.0,374.0,563.0,811.0,63.0,221.0,388.0,559.0,81.0,No,68.0,0.84,0.89,7.0,No,No,No,Yes,No,Yes
989594,19.0,8.0,2.0,455.0,722.0,1028.0,78.0,286.0,655.0,963.0,68.0,No,24.0,0.73,0.68,6.0,No,No,No,Yes,No,Yes
989638,0.0,2.0,0.0,1104.0,1104.0,1104.0,0.0,0.0,0.0,0.0,200.0,No,5.0,0.7,0.46,0.0,No,No,No,Yes,No,Yes
989653,0.0,2.0,0.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.42,0.36,0.0,Yes,No,Yes,Yes,No,Yes
989655,6.0,2.0,0.0,39.0,71.0,103.0,12.0,39.0,62.0,82.0,0.0,No,4.0,0.78,0.74,0.0,No,No,No,Yes,No,Yes
989699,12.0,8.0,0.0,80.0,128.0,156.0,11.0,51.0,94.0,137.0,15.0,No,4.0,0.61,0.57,0.0,No,No,Yes,Yes,No,Yes
989727,-1.0,8.0,0.0,24.0,32.0,48.0,2.0,14.0,24.0,32.0,0.0,No,12.0,0.51,0.53,1.0,No,No,No,Yes,No,Yes
989826,1.0,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,No,1.0,0.79,0.66,0.0,No,No,No,Yes,No,Yes
989920,0.0,13.0,0.0,6.0,9.0,12.0,3.0,5.0,6.0,8.0,0.0,No,2.0,0.82,0.81,0.0,No,No,No,Yes,No,Yes
989966,0.0,8.0,0.0,107.0,125.0,143.0,0.0,0.0,0.0,0.0,13.0,No,2.0,0.91,0.93,0.0,No,No,No,Yes,No,Yes
989968,3.0,8.0,0.0,30.0,60.0,90.0,2.0,16.0,33.0,44.0,0.0,No,10.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
989989,-1.0,2.0,0.0,40.0,56.0,88.0,16.0,36.0,60.0,82.0,0.0,No,10.0,0.0,0.0,1.0,No,No,Yes,Yes,No,Yes
990023,0.0,2.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.8,0.82,0.0,No,No,Yes,Yes,No,Yes
990049,0.0,2.0,0.0,7.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,No,5.0,0.12,0.1,0.0,No,No,No,Yes,No,Yes
990059,-2.0,8.0,9.0,768.0,1104.0,1488.0,143.0,466.0,897.0,1278.0,145.0,No,96.0,0.53,0.54,15.0,No,No,Yes,Yes,No,Yes
990062,0.0,2.0,0.0,28.0,46.0,52.0,0.0,0.0,0.0,0.0,0.0,No,28.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
990134,1.0,2.0,0.0,188.0,244.0,300.0,31.0,66.0,118.0,144.0,13.0,No,29.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
990139,-9.0,8.0,0.0,257.0,383.0,467.0,51.0,163.0,277.0,373.0,50.0,No,1.0,0.41,0.46,9.0,No,No,No,Yes,No,Yes
990195,438.0,8.0,152.0,1306.0,2006.0,3106.0,497.0,1778.0,3007.0,4120.0,323.0,No,88.0,0.72,0.72,0.0,No,No,No,Yes,No,Yes
990276,40.0,2.0,93.0,540.0,880.0,1220.0,189.0,342.0,350.0,350.0,130.0,No,60.0,0.6,0.66,0.0,No,No,No,Yes,No,Yes
990288,0.0,52.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,No,25.0,0.79,0.87,0.0,Yes,No,Yes,No,No,Yes
990292,0.0,2.0,59.0,364.0,604.0,844.0,48.0,54.0,54.0,54.0,57.0,No,86.0,0.19,0.46,0.0,Yes,No,No,Yes,No,Yes
990430,0.0,8.0,0.0,69.0,113.0,135.0,15.0,39.0,48.0,58.0,0.0,No,23.0,0.65,0.7,0.0,No,No,No,Yes,No,Yes
990433,-29.0,8.0,12.0,843.0,1179.0,1467.0,156.0,501.0,904.0,1308.0,217.0,No,48.0,0.53,0.54,32.0,No,No,Yes,Yes,No,Yes
990434,0.0,8.0,0.0,26.0,39.0,65.0,4.0,14.0,25.0,43.0,0.0,No,11.0,0.17,0.33,0.0,No,No,No,Yes,No,Yes
990498,2.0,8.0,0.0,385.0,565.0,727.0,84.0,267.0,498.0,775.0,1532.0,No,18.0,0.79,0.66,4.0,No,No,No,Yes,No,Yes
990620,-154.0,8.0,46.0,1439.0,2400.0,3390.0,453.0,1175.0,2441.0,3572.0,395.0,No,70.0,0.9,0.82,175.0,No,No,No,Yes,No,Yes
990629,1.0,12.0,0.0,3.0,4.0,5.0,0.0,1.0,4.0,4.0,0.0,No,1.0,0.63,0.72,0.0,No,No,No,Yes,No,Yes
990631,-21.0,8.0,11.0,444.0,804.0,1080.0,123.0,389.0,638.0,1029.0,296.0,No,60.0,0.84,0.86,41.0,No,No,No,Yes,No,Yes
990661,88.0,8.0,0.0,1385.0,1385.0,1723.0,21.0,806.0,1021.0,1645.0,323.0,No,209.0,0.49,0.5,0.0,No,No,No,Yes,No,Yes
990686,-22.0,8.0,32.0,357.0,621.0,867.0,133.0,341.0,611.0,845.0,63.0,No,23.0,0.69,0.69,46.0,No,No,No,Yes,No,Yes
990714,4.0,8.0,0.0,8.0,8.0,8.0,1.0,5.0,13.0,21.0,2.0,No,3.0,0.5,0.75,0.0,No,No,No,Yes,No,Yes
990733,0.0,2.0,0.0,85.0,85.0,85.0,0.0,0.0,1.0,1.0,1.0,No,80.0,0.68,0.57,0.0,No,No,No,Yes,No,Yes
990783,0.0,8.0,0.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,No,3.0,0.8,0.82,0.0,No,No,No,Yes,No,Yes
990793,3.0,2.0,0.0,196.0,316.0,436.0,43.0,121.0,193.0,249.0,48.0,No,46.0,0.12,0.06,0.0,No,No,Yes,Yes,No,Yes
990829,0.0,8.0,0.0,11.0,20.0,29.0,2.0,11.0,18.0,31.0,6.0,No,2.0,0.82,0.75,0.0,No,No,No,Yes,No,Yes
990850,6.0,8.0,0.0,34.0,49.0,58.0,8.0,17.0,30.0,54.0,7.0,No,9.0,0.28,0.28,0.0,No,No,No,Yes,No,Yes
990863,0.0,2.0,0.0,11.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,No,1.0,0.5,0.32,0.0,No,No,No,Yes,No,Yes
991002,66.0,2.0,3.0,58.0,122.0,194.0,22.0,61.0,124.0,219.0,28.0,No,7.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
991041,0.0,12.0,0.0,10.0,14.0,18.0,0.0,5.0,11.0,14.0,0.0,No,5.0,0.63,0.72,0.0,No,No,No,Yes,No,Yes
991066,89.0,8.0,0.0,320.0,464.0,656.0,77.0,199.0,368.0,531.0,129.0,No,16.0,0.97,0.94,3.0,No,No,No,Yes,No,Yes
991134,1.0,9.0,0.0,42.0,66.0,98.0,11.0,30.0,57.0,91.0,1.0,No,3.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
991150,0.0,8.0,0.0,123.0,123.0,123.0,0.0,86.0,147.0,221.0,0.0,No,57.0,0.76,0.78,0.0,No,No,No,Yes,No,Yes
991207,1.0,4.0,0.0,23.0,43.0,67.0,5.0,22.0,40.0,49.0,0.0,Yes,5.0,0.79,0.87,0.0,No,No,Yes,Yes,No,Yes
991260,-1.0,8.0,0.0,24.0,39.0,54.0,6.0,17.0,29.0,40.0,2.0,No,2.0,0.18,0.33,1.0,No,No,No,Yes,No,Yes
991429,0.0,2.0,0.0,14.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,No,9.0,0.8,0.82,0.0,No,No,Yes,Yes,No,Yes
991447,0.0,9.0,0.0,56.0,88.0,122.0,11.0,50.0,81.0,114.0,13.0,No,14.0,0.54,0.7,4.0,No,No,No,Yes,No,Yes
991471,22.0,8.0,17.0,1443.0,2073.0,2838.0,305.0,774.0,1380.0,2054.0,208.0,No,90.0,0.86,0.89,7.0,No,No,No,Yes,No,Yes
991515,0.0,2.0,0.0,5.0,5.0,8.0,0.0,2.0,5.0,5.0,0.0,No,3.0,0.99,0.98,0.0,No,No,No,Yes,No,Yes
991534,3.0,2.0,0.0,10.0,10.0,10.0,5.0,7.0,7.0,7.0,0.0,No,8.0,0.69,0.69,0.0,Yes,No,No,Yes,No,Yes
991559,-5.0,8.0,0.0,37.0,53.0,73.0,3.0,20.0,37.0,44.0,12.0,No,14.0,0.68,0.69,5.0,No,No,No,Yes,No,Yes
991618,29.0,8.0,0.0,150.0,250.0,350.0,33.0,94.0,189.0,304.0,30.0,No,50.0,0.61,0.57,0.0,No,No,Yes,Yes,No,Yes
991621,-222.0,8.0,1292.0,10380.0,18180.0,26184.0,2855.0,7759.0,12499.0,17087.0,2077.0,No,880.0,0.09,0.09,232.0,No,No,Yes,Yes,No,Yes
991656,2.0,8.0,0.0,55.0,85.0,125.0,11.0,28.0,55.0,66.0,5.0,No,12.0,0.41,0.46,0.0,No,No,No,Yes,No,Yes
991708,0.0,2.0,0.0,100.0,120.0,140.0,0.0,0.0,0.0,0.0,0.0,No,40.0,0.24,0.28,0.0,No,No,No,Yes,No,Yes
991859,0.0,2.0,0.0,7.0,7.0,12.0,0.0,1.0,1.0,1.0,0.0,No,2.0,0.8,0.82,0.0,No,No,Yes,Yes,No,Yes
991895,3.0,2.0,0.0,4.0,6.0,9.0,2.0,4.0,5.0,7.0,0.0,No,1.0,0.5,0.25,0.0,Yes,No,No,Yes,No,Yes
991944,57.0,12.0,38.0,428.0,676.0,996.0,105.0,345.0,588.0,859.0,36.0,No,24.0,0.66,0.69,0.0,No,No,No,Yes,No,Yes
991953,0.0,2.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,2.0,1.0,No,5.0,0.78,0.89,0.0,Yes,No,No,Yes,No,Yes
992001,7.0,8.0,19.0,590.0,870.0,1150.0,100.0,256.0,562.0,847.0,122.0,No,42.0,0.65,0.75,7.0,No,No,No,Yes,No,Yes
992010,0.0,2.0,0.0,78.0,137.0,190.0,0.0,0.0,0.0,0.0,17.0,No,36.0,0.99,0.95,0.0,No,No,No,Yes,No,Yes
992017,0.0,2.0,0.0,121.0,208.0,292.0,0.0,0.0,0.0,1.0,17.0,No,36.0,0.99,0.95,0.0,No,No,No,Yes,No,Yes
992217,2.0,8.0,0.0,16.0,34.0,43.0,2.0,10.0,24.0,37.0,0.0,No,6.0,0.78,0.74,0.0,No,No,No,Yes,No,Yes
992240,0.0,8.0,0.0,156.0,204.0,255.0,0.0,0.0,0.0,0.0,8.0,No,8.0,0.0,0.0,23.0,No,No,No,Yes,No,Yes
992281,1.0,12.0,0.0,18.0,18.0,18.0,0.0,2.0,8.0,15.0,0.0,No,12.0,0.78,0.78,0.0,No,No,No,Yes,No,Yes
992298,66.0,8.0,8.0,1145.0,1873.0,2665.0,213.0,688.0,1329.0,1891.0,237.0,No,72.0,0.58,0.57,0.0,No,No,No,Yes,No,Yes
992334,0.0,2.0,0.0,12.0,27.0,27.0,0.0,0.0,0.0,0.0,1.0,No,12.0,0.81,0.87,0.0,No,No,Yes,Yes,No,Yes
992363,6.0,2.0,0.0,16.0,16.0,16.0,11.0,19.0,22.0,22.0,0.0,No,4.0,0.24,0.28,0.0,Yes,No,No,Yes,No,Yes
992377,0.0,2.0,0.0,75.0,110.0,180.0,13.0,44.0,65.0,68.0,0.0,No,15.0,0.38,0.4,0.0,No,No,No,Yes,No,Yes
992381,-1.0,8.0,0.0,25.0,33.0,41.0,9.0,10.0,29.0,36.0,2.0,No,10.0,0.84,0.77,1.0,No,No,No,Yes,No,Yes
992399,53.0,4.0,0.0,203.0,331.0,464.0,71.0,161.0,264.0,394.0,32.0,No,47.0,0.79,0.66,0.0,No,No,No,Yes,No,Yes
992404,0.0,12.0,0.0,2.0,4.0,5.0,1.0,1.0,2.0,3.0,0.0,No,1.0,0.78,0.78,0.0,No,No,Yes,Yes,No,Yes
992426,-1.0,12.0,0.0,22.0,37.0,57.0,8.0,23.0,41.0,55.0,0.0,No,4.0,0.73,0.79,1.0,No,No,Yes,Yes,No,Yes
992485,0.0,2.0,0.0,2926.0,4420.0,5536.0,20.0,51.0,786.0,787.0,672.0,No,325.0,0.98,0.99,20.0,No,No,No,No,No,Yes
992506,0.0,12.0,0.0,13.0,19.0,27.0,2.0,7.0,16.0,22.0,0.0,No,2.0,0.63,0.72,0.0,No,No,No,Yes,No,Yes
992564,0.0,2.0,0.0,13.0,18.0,28.0,0.0,0.0,1.0,1.0,0.0,No,3.0,0.8,0.82,0.0,No,No,Yes,Yes,No,Yes
992578,315.0,8.0,98.0,858.0,1318.0,1678.0,243.0,731.0,1380.0,2235.0,382.0,No,60.0,0.61,0.57,0.0,No,No,Yes,Yes,No,Yes
992581,0.0,2.0,0.0,20.0,40.0,55.0,4.0,16.0,31.0,46.0,0.0,No,6.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
992616,-1.0,8.0,1.0,73.0,114.0,172.0,10.0,55.0,109.0,171.0,15.0,No,7.0,0.37,0.54,2.0,No,No,No,Yes,No,Yes
992650,46.0,8.0,20.0,1904.0,2907.0,4126.0,701.0,1670.0,2925.0,3604.0,564.0,No,234.0,0.65,0.67,26.0,No,No,Yes,Yes,No,Yes
992703,0.0,12.0,0.0,22.0,36.0,52.0,2.0,8.0,21.0,31.0,0.0,No,1.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
992705,1.0,2.0,0.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,No,1.0,0.14,0.32,0.0,No,No,No,Yes,No,Yes
992713,-43.0,8.0,0.0,182.0,239.0,312.0,22.0,99.0,202.0,293.0,20.0,Yes,2.0,0.18,0.38,43.0,No,No,Yes,Yes,No,Yes
992735,0.0,8.0,0.0,14.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,No,8.0,0.62,0.62,0.0,No,No,Yes,Yes,No,Yes
