national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder,
11423,2899,2,3001,7560,15204,22344,1848,6682,14082,21735,2035,No,0,0.98,0.99,0,No,No,Yes,Yes,No,No
11424,7,2,0,0,2,3,1,3,9,11,0,No,0,1,0.97,0,No,No,Yes,Yes,No,No
11425,1291,9,0,0,0,0,200,302,353,355,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
11426,6181,2,719,7464,17652,27972,2258,8099,16710,23776,3647,No,0,0.89,0.91,5,No,Yes,No,Yes,No,No
11427,9,2,2,5,20,30,1,7,19,20,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
11428,249,2,0,0,0,0,0,0,0,1,0,No,0,1,1,0,Yes,No,No,Yes,No,No
11429,4,2,0,0,0,0,0,0,0,0,0,No,0,0.53,0.53,0,Yes,No,No,Yes,No,No
11430,19,4,1,0,0,0,0,0,0,0,0,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
11431,0,10,0,6,9,10,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
11432,7,4,0,0,0,0,0,0,0,0,1,No,0,0.22,0.15,0,Yes,No,No,Yes,No,No
11433,90,4,0,0,0,8,2,17,40,54,2,No,0,1,0.87,0,No,No,No,Yes,No,No
11434,77,2,32,64,160,256,17,76,109,115,13,No,0,1,0.99,0,No,No,No,Yes,No,No
11435,4,2,0,14,33,49,2,6,12,14,0,No,0,0.85,0.64,0,No,No,No,Yes,No,No
11436,0,8,0,2,2,2,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
11437,978,2,16,0,0,60,49,177,353,521,138,No,0,1,0.59,0,No,No,No,Yes,No,No
11438,11,2,0,0,0,0,0,0,0,4,0,No,0,0.93,0.96,0,Yes,No,No,Yes,No,No
11439,6,9,0,0,0,0,1,6,14,14,0,No,0,0.99,0.99,0,No,No,Yes,Yes,No,No
11440,16,2,15,0,0,0,6,6,6,6,1,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
11441,0,2,17,0,60,60,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
11442,9,2,0,0,0,0,0,1,15,15,0,No,0,0.66,0.64,0,No,No,No,Yes,No,No
11443,358,2,0,0,0,0,0,0,0,0,0,No,0,0.8,0.84,0,No,No,No,Yes,No,No
11444,78,4,0,5,5,5,0,0,0,0,1,No,0,0.56,0.58,0,Yes,No,No,Yes,No,No
11445,0,2,0,0,0,0,0,0,0,0,0,No,0,0.22,0.21,0,No,No,No,Yes,No,No
11446,0,3,0,2,2,2,0,0,0,0,1,No,0,0.94,0.96,0,No,No,No,Yes,No,No
11447,0,2,0,21,21,24,5,10,14,18,0,No,0,0.84,0.8,0,Yes,No,Yes,Yes,No,No
11448,11,2,0,0,0,0,0,0,0,0,0,No,0,0.91,0.95,0,Yes,No,No,Yes,No,No
11449,7,2,0,0,0,0,0,0,0,0,1,No,0,0.91,0.95,0,Yes,No,No,Yes,No,No
11450,2,2,0,1,1,1,5,6,8,11,1,No,0,0.97,0.98,0,Yes,No,No,Yes,No,Yes
11451,4,4,0,0,0,0,0,0,0,0,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
11452,0,2,10,0,0,0,0,0,0,0,0,No,0,0.39,0.19,0,Yes,No,No,Yes,No,No
11453,5,8,0,0,0,0,0,0,0,0,0,No,0,0.64,0.64,0,Yes,No,No,Yes,No,No
11454,2,4,0,2,2,2,0,0,0,0,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
11455,0,3,0,5,8,8,0,0,0,0,1,No,0,0.94,0.96,0,No,No,No,Yes,No,No
11456,62,2,0,0,0,0,3,20,23,23,1,No,0,0.83,0.91,0,Yes,No,No,Yes,No,No
11457,0,,0,6,11,12,0,0,1,1,0,No,0,-99,-99,0,No,No,No,Yes,No,No
11458,3,2,33,33,66,99,17,42,42,43,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
11459,3,2,0,0,2,3,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
11460,0,2,0,5,6,6,0,0,0,0,0,No,0,0.66,0.66,0,Yes,No,No,Yes,No,No
11461,0,8,0,5,5,5,0,0,0,0,0,No,0,0.37,0.34,0,No,No,No,Yes,No,No
11462,3,4,1,2,4,4,0,0,0,0,0,No,0,0.7,0.66,0,Yes,No,No,Yes,No,No
11463,4,2,0,0,0,0,0,1,1,1,0,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
11464,4,2,0,0,30,30,0,0,0,0,0,No,0,0.98,0.97,0,Yes,No,No,Yes,No,No
11465,19,2,0,19,19,19,0,1,6,6,0,No,0,0.83,0.85,0,Yes,No,Yes,Yes,No,No
11466,135,,269,0,0,0,1593,4270,5328,5446,127,No,0,-99,-99,179,No,No,No,Yes,No,No
11467,6,2,0,0,0,2,0,0,0,0,0,No,0,0.54,0.56,0,Yes,No,No,Yes,No,No
11468,109,2,82,119,276,424,54,102,103,104,52,No,0,0.99,0.99,0,No,No,No,Yes,No,No
11469,0,2,0,2,2,2,0,0,0,0,0,No,0,0.16,0.1,0,Yes,No,Yes,Yes,No,No
11470,4,2,0,2,2,2,0,0,0,0,1,No,0,0.15,0.1,0,Yes,No,Yes,Yes,No,No
11471,18,2,0,106,106,106,3,10,10,10,3,No,0,0.88,0.63,0,Yes,No,No,Yes,No,No
11472,0,2,0,11,11,11,0,0,0,0,0,No,0,0.75,0.88,0,Yes,No,No,Yes,No,No
11473,4,2,0,0,0,0,0,0,0,0,0,No,0,0.82,0.84,0,No,No,No,Yes,No,No
11474,14,4,0,0,0,0,0,0,0,0,0,No,0,0.22,0.21,0,No,No,No,Yes,No,No
11475,87,2,0,0,0,30,8,14,14,14,0,No,0,0.19,0.46,0,Yes,No,No,Yes,No,No
11476,4,2,0,0,3,3,0,0,0,0,0,No,0,0.66,0.64,0,Yes,No,No,Yes,No,No
11477,7504,12,291,3168,7776,11808,899,3703,7449,12323,900,No,0,0.91,0.95,0,No,No,No,Yes,No,No
11478,21,,0,0,0,0,0,1,1,1,2,No,0,-99,-99,0,No,No,No,Yes,No,No
11479,9,,0,0,0,0,0,0,0,0,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11480,16,15,0,77,122,214,0,0,0,0,0,No,0,0.9,0.92,0,No,No,No,Yes,No,No
11481,6,0,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,Yes,No,No,No
11482,343,8,46,0,0,264,33,116,236,378,39,No,0,0.84,0.87,0,No,No,No,Yes,No,No
11483,2,,0,0,0,0,0,1,2,2,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11484,102,8,105,291,615,886,90,295,685,1067,72,No,0,0.76,0.84,0,No,No,No,Yes,No,No
11485,25,8,0,0,0,0,0,0,7,19,0,No,0,0.68,0.73,0,No,No,Yes,Yes,No,No
11486,50,8,0,44,88,132,13,43,89,137,52,No,0,0.99,0.98,0,No,No,No,Yes,No,No
11487,156,8,44,116,301,498,28,134,370,519,63,No,0,0.74,0.81,0,No,No,No,Yes,No,No
11488,388,8,0,0,0,0,0,1,1,2,2,No,0,-99,0.5,0,Yes,No,No,Yes,No,No
11489,114,,0,0,0,0,0,1,2,4,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11490,1,8,0,0,0,0,0,0,4,4,1,No,0,-99,1,0,Yes,No,No,Yes,No,No
11491,3,12,0,0,0,0,0,0,2,2,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
11492,2,12,0,0,0,0,0,0,0,0,0,No,0,0.77,0.73,0,No,No,No,Yes,No,No
11493,13,8,0,0,0,0,0,2,2,3,0,No,0,0.97,0.97,0,No,No,No,Yes,No,No
11494,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
11495,3,12,0,0,0,0,0,0,0,0,1,No,0,0.77,0.73,0,No,No,Yes,Yes,No,No
11496,78,8,0,0,0,0,0,0,0,0,2,No,0,0,0.79,0,No,No,No,Yes,No,No
11497,3,8,0,0,0,0,0,0,0,0,2,No,0,0.87,0.94,0,No,No,No,Yes,No,No
11498,170,,33,0,0,0,108,401,809,1278,106,No,0,-99,-99,0,No,No,No,No,No,No
11499,289,,0,0,0,0,0,1,1,1,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11500,37,,0,0,0,0,0,0,1,1,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11501,21,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11502,6,8,0,0,0,1,0,3,4,5,0,No,0,0.79,0.79,0,No,No,No,Yes,No,No
11503,6,12,0,6,6,6,2,5,9,13,1,No,0,0.57,0.68,0,No,No,No,Yes,No,No
11504,17,8,0,0,24,24,13,49,54,78,9,No,0,0.84,0.87,0,No,No,No,Yes,No,No
11505,52,12,0,0,0,0,2,14,25,43,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
11506,1,8,0,1,2,2,0,1,1,2,1,No,0,0.98,0.98,0,No,No,No,Yes,No,No
11507,26,9,0,0,9,18,3,9,26,41,3,No,0,0.99,0.99,0,No,No,No,Yes,No,No
11508,123,8,4,24,84,144,19,61,143,239,27,No,0,0.93,0.95,0,No,No,No,Yes,No,No
11509,6,8,0,3,9,12,0,2,6,14,0,No,0,0.87,0.91,0,No,No,No,Yes,No,No
11510,168,15,0,0,0,0,8,11,30,46,4,No,0,0.06,0.09,0,No,No,No,Yes,No,No
11511,68,12,4,101,101,101,3,5,31,60,4,No,0,0.68,0.68,0,No,No,No,Yes,No,No
11512,3,8,0,0,1,2,0,1,2,4,0,No,0,0.84,0.8,0,No,No,No,Yes,No,No
11513,5,8,0,74,74,74,0,1,4,5,0,No,0,0.5,0.52,0,Yes,No,No,No,No,No
11514,44,8,0,0,0,0,0,0,1,1,0,No,0,0.19,0.49,0,No,No,No,Yes,No,No
11515,161,8,0,0,0,0,8,23,64,110,14,No,0,0.89,0.91,0,No,No,No,Yes,No,No
11516,1,9,0,0,0,0,0,0,0,0,0,No,0,0.87,0.82,0,Yes,No,No,Yes,No,No
11517,118,8,0,0,0,0,7,28,54,81,3,No,0,0.97,0.98,0,No,No,No,Yes,No,No
11518,80,2,0,0,0,0,5,14,20,37,2,No,0,0.86,0.85,0,No,No,No,Yes,No,No
11519,11,0,0,4,12,20,1,5,9,15,1,No,0,0,0,0,No,No,No,No,No,No
11520,69,8,0,0,0,0,0,1,3,3,2,No,0,0.99,0.99,0,No,No,No,Yes,No,No
11521,1366,6,0,2100,4452,6576,665,2234,4801,6963,347,No,0,0.82,0.54,0,No,No,No,Yes,No,No
11522,2,8,0,0,0,0,0,0,0,0,0,No,0,1,0.9,0,No,No,No,Yes,No,No
11523,35,2,0,25,25,50,7,14,36,53,0,No,0,0.84,0.82,0,No,No,No,Yes,No,No
11524,21,8,0,0,0,0,4,15,34,55,2,No,0,0.98,0.97,0,No,No,No,Yes,No,No
11525,3279,2,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,No
11526,1322,9,60000,0,0,0,334,938,2085,3733,6,No,0,0.94,0.83,0,No,No,No,Yes,No,No
11527,22,9,0,0,0,0,4,9,17,27,0,No,0,0.94,0.83,0,No,No,No,Yes,No,No
11528,2,8,0,2,5,7,0,2,5,6,0,No,0,0.18,0.33,0,No,No,Yes,Yes,No,No
11529,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
11530,10,2,0,0,0,0,4,4,5,5,1,No,0,0.95,0.95,0,Yes,No,No,Yes,No,No
11531,2,52,0,0,0,0,0,0,1,1,1,No,0,0,0,0,Yes,No,No,Yes,No,No
11532,8,,0,0,0,0,0,0,0,0,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11533,60,9,0,35,105,105,10,34,45,72,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11534,140,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11535,154,9,11,38,80,122,19,58,153,254,19,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11536,55,,0,0,0,0,0,3,3,6,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11537,13,9,0,0,0,1,0,2,3,13,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11538,294,9,1,0,0,0,11,56,165,223,14,No,0,0.85,0.82,0,Yes,No,No,No,No,No
11539,82,8,0,0,0,0,0,0,0,0,0,No,0,0.25,0.43,0,No,No,No,Yes,No,No
11540,85,8,0,0,0,0,2,2,2,2,0,No,0,0.88,0.91,0,No,No,No,Yes,No,No
11541,77,8,0,27,75,99,10,39,72,100,0,No,0,1,0.97,0,No,No,No,Yes,No,No
11542,10,8,0,7,13,19,2,7,14,22,0,No,0,1,0.96,0,No,No,No,Yes,No,No
11543,9,8,0,0,1,2,0,2,7,14,2,No,0,0.98,0.98,0,No,No,No,Yes,No,No
11544,3363,14,0,0,0,0,11,38,105,181,19,No,0,0.5,0.52,0,No,No,No,Yes,No,No
11545,244,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,Yes,Yes,No,No
11546,10,9,21,17,29,37,12,28,44,57,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11547,10,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11548,14,8,0,0,0,0,0,0,3,4,1,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
11549,4,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11550,17,9,0,0,0,0,0,1,3,3,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11551,8,9,0,0,0,0,0,0,0,1,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11552,15,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11553,33,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11554,8,9,1,1,1,1,0,1,2,2,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11555,56,8,0,0,0,30,0,36,47,53,0,No,0,0.97,0.96,0,No,No,No,Yes,No,No
11556,8,2,0,0,0,0,0,0,3,6,2,No,0,0.99,0.98,0,No,No,No,Yes,No,No
11557,8,9,0,6,6,6,1,2,8,15,0,No,0,0.85,0.82,0,No,No,No,Yes,No,No
11558,16,16,0,0,0,0,0,0,0,0,0,No,0,0.15,0.29,0,No,No,No,Yes,No,No
11559,28,8,0,0,0,5,3,8,20,29,2,No,0,1,0.98,0,No,No,No,Yes,No,No
11560,8,,0,0,0,0,0,0,2,3,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11561,3,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
11562,5,4,0,0,0,0,0,0,0,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11563,10,4,1,0,0,0,0,0,7,9,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11564,10,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11565,5,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11566,4,8,0,0,0,0,0,0,0,0,1,No,0,0.37,0.34,0,No,No,No,Yes,No,No
11567,40,4,34,59,99,149,11,39,73,124,13,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11568,9,2,0,104,104,104,91,91,91,91,0,No,0,0.76,0.81,0,Yes,No,No,Yes,No,No
11569,19,4,0,0,0,0,0,1,5,7,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11570,2,4,0,0,1,1,1,1,2,2,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11571,30,4,0,0,0,0,30,60,80,110,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11572,17,8,0,25,25,25,2,18,38,71,3,No,0,0.98,0.98,0,No,No,Yes,Yes,No,No
11573,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,Yes,No,No,Yes,No,No
11574,68,8,1,35,70,70,10,31,63,95,30,No,0,-99,-99,0,No,No,No,Yes,No,No
11575,0,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11576,172,4,19,42,98,140,77,159,299,506,13,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11577,197,12,0,0,0,0,0,0,0,0,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
11578,11,12,0,0,0,0,0,0,0,2,21,No,0,0.77,0.73,0,No,No,No,Yes,No,No
11579,81,12,0,0,0,0,0,0,1,5,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
11580,3,12,0,0,0,0,0,0,0,0,1,No,0,0.77,0.73,0,No,No,No,Yes,No,No
11581,12,8,0,0,0,0,0,2,9,12,0,No,0,0.84,0.87,0,Yes,No,No,Yes,No,No
11582,116,8,7,0,48,48,17,41,77,113,29,No,0,1,0.97,0,No,No,No,Yes,No,No
11583,10,8,0,0,0,0,0,0,0,0,0,No,0,1,0.92,0,No,No,No,Yes,No,No
11584,1,4,2,2,3,4,1,3,4,6,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11585,10,4,1,4,9,13,1,4,8,11,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11586,8,4,0,0,2,4,0,3,5,12,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11587,119,3,6,118,238,305,33,158,279,485,86,No,0,0.98,0.99,0,No,No,No,Yes,No,No
11588,8,2,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,No,Yes,No,No
11589,20,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11590,13,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11591,13,8,0,0,0,0,1,2,2,2,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
11592,32,8,0,0,0,0,0,0,0,0,1,No,0,0.52,0.73,0,No,No,No,Yes,No,No
11593,8,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11594,55,2,0,0,0,0,2,12,30,47,3,No,0,0.94,0.97,0,No,No,No,Yes,No,No
11595,113,4,98,132,244,324,45,167,292,425,46,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11596,13,12,0,0,0,0,3,9,12,17,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
11597,8,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11598,3,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11599,16,4,8,0,6,12,5,11,19,20,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11600,10,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11601,12,2,0,5,33,33,0,0,0,0,0,No,0,0.86,0.89,0,Yes,No,No,Yes,No,No
11602,10,8,0,0,0,0,0,0,0,0,2,No,0,0.8,0.83,0,No,No,No,Yes,No,No
11603,7,2,0,5,15,25,1,5,17,24,0,No,0,0.82,0.81,0,No,No,No,Yes,No,No
11604,15,8,0,0,0,0,0,0,0,2,0,No,0,0.79,0.87,0,No,No,No,Yes,No,No
11605,62,2,0,0,0,0,0,0,0,0,2,No,0,0.74,0.78,0,No,No,No,Yes,No,No
11606,0,8,0,0,0,0,0,0,0,0,0,No,0,1,0.86,0,No,No,No,Yes,No,No
11607,7,2,1,15,31,47,8,20,36,47,0,No,0,0.88,0.94,0,No,No,No,Yes,No,No
11608,450,3,0,0,0,0,19,66,157,229,39,No,0,0.41,0.46,0,No,No,No,Yes,No,No
11609,17,4,21,34,70,106,20,57,94,125,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11610,332,2,122,540,1440,2120,111,491,1353,2255,337,No,0,0.76,0.88,0,No,No,No,Yes,No,No
11611,8,4,0,0,0,0,1,2,3,9,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11612,5,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11613,54,4,0,0,0,0,10,10,11,31,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11614,46,4,0,0,15,30,17,54,96,147,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11615,9,4,0,0,0,0,1,3,8,15,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11616,4,4,0,0,1,1,2,8,16,25,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11617,2,8,0,0,0,0,0,0,0,1,1,No,0,0.87,0.92,0,Yes,No,No,Yes,No,No
11618,206,8,86,300,550,900,222,522,1034,1545,49,No,0,0.41,0.46,0,No,No,Yes,Yes,No,No
11619,7,8,0,25,41,61,9,23,43,55,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
11620,51,4,5,26,52,78,5,27,47,70,24,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11621,3,4,0,0,0,0,0,0,0,0,0,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11622,230,4,0,0,0,0,3,4,4,6,2,No,0,0.73,0.78,0,No,No,No,Yes,No,No
11623,9,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11624,17,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11625,10,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11626,9,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11627,10,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11628,14,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11629,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11630,10,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11631,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11632,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11633,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11634,9,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11635,9,12,0,0,0,0,0,0,1,1,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11636,20,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11637,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11638,11,12,5,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11639,20,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11640,20,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11641,13,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11642,15,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
11643,146,,0,0,0,0,6,16,243,268,15,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11644,8,8,0,0,0,0,0,0,0,0,0,No,0,0.79,0.79,0,Yes,No,No,Yes,No,No
11645,180,8,0,0,80,160,20,53,166,262,13,No,0,0.87,0.91,0,No,No,No,Yes,No,No
11646,1294,52,0,0,0,0,3,23,49,142,20,No,0,0.97,0.96,0,Yes,No,No,Yes,No,No
11647,135,8,0,75,150,250,24,108,238,399,34,No,0,0.79,0.66,0,No,No,No,Yes,No,No
11648,48,8,1,19,37,55,6,16,44,71,13,No,0,0.79,0.66,0,No,No,No,Yes,No,No
11649,-271,8,0,8250,8250,19250,551,4294,7809,14128,1084,No,0,0,0,271,No,No,No,Yes,No,Yes
11650,182,16,0,0,0,0,0,5,6,6,3,No,0,0.95,0.94,0,No,No,Yes,Yes,No,No
11651,276,8,0,0,42,110,0,0,0,0,2,No,0,0.95,0.93,0,No,No,No,Yes,No,No
11652,18,9,0,0,0,0,0,1,1,2,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
11653,6,8,0,0,0,0,0,0,0,0,0,No,0,0.48,0.36,0,No,No,No,Yes,No,No
11654,4894,4,0,2400,7200,12000,599,2914,7859,11094,934,No,0,0.98,0.96,0,No,No,No,Yes,No,No
11655,67,8,0,0,0,0,0,1,1,1,2,No,0,0.98,0.91,0,No,No,Yes,Yes,No,No
11656,13,,0,0,0,0,0,0,2,2,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11657,18,,0,0,0,0,1,17,41,63,5,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
11658,121,8,0,0,0,0,0,1,4,5,2,No,0,1,0.91,0,No,No,No,Yes,No,No
11659,14,8,0,0,4,10,1,3,13,22,5,No,0,0.62,0.58,0,No,No,No,Yes,No,No
11660,1069,2,0,633,1266,1266,192,562,1458,2079,218,No,0,1,1,0,No,No,No,Yes,No,No
11661,274,8,0,0,0,0,0,0,0,4,0,No,0,0.92,0.89,0,No,No,No,Yes,No,No
11662,43,,0,0,0,0,14,46,132,232,21,No,0,-99,-99,0,No,No,No,No,No,No
11663,39,16,1,6,54,72,23,46,76,115,5,No,0,0.66,0.64,0,No,No,No,Yes,No,No
11664,6198,10,1,0,0,0,30,61,150,254,18,No,0,1,1,0,No,No,No,Yes,No,No
11665,132,8,5,0,108,108,19,44,98,135,22,No,0,0.99,0.98,0,No,No,No,Yes,No,No
11666,890,14,0,0,0,0,10,80,157,527,43,No,0,0.9,0.93,0,No,No,No,Yes,No,No
11667,20,,0,0,0,0,0,2,7,14,7,No,0,-99,-99,0,Yes,No,No,Yes,No,No
11668,455,12,319,0,0,0,5,28,66,116,22,No,0,0.92,0.9,0,No,No,No,Yes,No,No
11669,10,8,0,0,0,0,0,1,6,10,2,No,0,0.58,0.75,0,No,No,No,Yes,No,No
11670,32,8,0,0,10,25,0,6,19,36,3,No,0,0.98,0.92,0,No,No,No,Yes,No,No
11671,0,15,0,0,0,0,0,0,0,0,0,No,0,0.78,0.75,0,No,No,Yes,Yes,No,No
11672,122,8,0,77,151,151,21,58,142,222,35,No,0,0.99,0.99,0,No,No,No,Yes,No,No
11673,0,8,0,0,0,0,0,0,0,0,0,No,0,0.76,0.83,0,No,No,No,Yes,No,No
11674,60,8,21,59,119,191,19,47,118,172,13,No,0,1,1,0,No,No,No,Yes,No,No
11675,689,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,Yes,No,No,Yes,No,No
11676,40,8,1,38,68,98,8,39,75,110,20,No,0,0.99,0.97,0,No,No,No,Yes,No,No
11677,1860,8,90,870,870,1740,195,762,1596,2582,448,No,0,0.98,0.96,0,No,No,No,Yes,No,No
11678,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
11679,5,8,0,0,0,0,0,0,0,0,0,No,0,0.97,0.97,0,No,No,No,No,No,No
11680,694,8,169,1368,2952,5040,458,1808,3866,5387,1380,No,0,0.96,0.98,0,No,No,No,Yes,No,No
